solution_id,method,sensor,algorithm,data_rate_Hz,geometric_LOD,condition_LOD,detection_threshold,storage,communication,deployment,crew_size,inspection_cycle_days,f1_total_cost_USD,f2_one_minus_recall,f3_latency_seconds,f4_traffic_disruption_hours,f5_carbon_emissions_kgCO2e_year,f6_system_reliability_inverse_MTBF,detection_recall,system_MTBF_hours,system_MTBF_years,annual_cost_USD,cost_per_km_year,carbon_footprint_tons_CO2_year,is_feasible,constraint_violation,time_seconds
11,RandomSearchBaseline,TLS_Leica_RTC360,Traditional_Morphology,38.75148716321203,Meso,Meso,0.540799623598572,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,54,22691506.20493296,0.11736726715074064,320.9245695133057,500.0,1557.2083764447311,0.0001498321728062175,0.8826327328492594,6674.134007876469,0.7618874438215147,2269150.620493296,11345.75310246648,1.557208376444731,False,12691506.204932962,0.6252171993255615
12,RandomSearchBaseline,UAV_DJI_L2,DL_YOLOv7_Standard,31.08079019855377,Meso,Meso,0.48204934045695613,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,39,5702544.093888811,0.042134036287152066,400.0,49.215203188539704,521.5244914204272,0.0003468486866936759,0.9578659637128479,2883.1015897233697,0.32912118604148055,570254.4093888811,2851.2720469444052,0.5215244914204272,False,200.0,0.6252171993255615
13,RandomSearchBaseline,IoT_Professional_Network,ML_RandomForest_Fast,39.15984120464381,Meso,Meso,0.6478031131869348,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,3,29,3506027.9545412813,0.07968822534571807,8.568943242915637,0.3286631719782617,163.8666819707604,0.00015774234240157307,0.9203117746542819,6339.451949142779,0.7236817293541985,350602.7954541281,1753.0139772706407,0.1638666819707604,True,0.0,0.6252171993255615
14,RandomSearchBaseline,TLS_Leica_RTC360,DL_EfficientNet_B0,57.53280801751059,Meso,Meso,0.634079787774193,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,4,10,130384258.64133632,0.0850659866895691,400.0,500.0,9647.857107378539,0.00018018202002700922,0.9149340133104309,5549.943328696728,0.6335551745087589,13038425.864133632,65192.12932066816,9.647857107378538,False,120384258.64133632,0.6252171993255615
15,RandomSearchBaseline,IoT_Professional_Network,Traditional_Morphology,38.69336941727846,Meso,Meso,0.4458683971518299,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,4,151,3649569.6984798703,0.09092481812087172,8.589389520106188,0.36518130219806855,163.37340029329778,0.0001359432839173286,0.9090751818791283,7356.008852987041,0.8397270380122193,364956.96984798706,1824.7848492399353,0.16337340029329778,True,0.0,0.6252171993255615
16,RandomSearchBaseline,Vehicle_Smartphone_System,DL_RetinaNet_Focal,43.80081257098168,Micro,Micro,0.675078585241544,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,4,47,3359200.4335752777,0.040000000000000036,67.05322612207723,10.587667825430527,313.46698321188853,0.0005492270641441514,0.96,1820.740573952375,0.2078470974831478,335920.04335752776,1679.6002167876388,0.31346698321188854,True,0.0,0.6252171993255615
17,RandomSearchBaseline,IoT_LoRaWAN_Sensor,DL_YOLOv5s_Optimized,19.69668513603069,Macro,Micro,0.5438819755131867,Storage_PostgreSQL_PostGIS,Communication_4G_Rural,Deployment_Jetson_OrinNano,3,347,1399554.3144908124,0.06189897219635865,11.100214876424047,0.3286631719782617,100.0,0.00023091461530538675,0.9381010278036414,4330.605053636344,0.49436130749273327,139955.43144908122,699.7771572454061,0.1,True,0.0,0.6252171993255615
18,RandomSearchBaseline,UAV_DJI_L2,DL_YOLOv7_Standard,34.513080805569494,Meso,Meso,0.41460736953308197,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,42,5550280.240521193,0.040000000000000036,400.0,45.69983153221543,499.18343939998414,0.00034083364909969096,0.96,2933.9826118738306,0.3349295219034053,555028.0240521192,2775.140120260596,0.49918343939998416,False,200.0,0.6252171993255615
19,RandomSearchBaseline,FOS_Basic_FBG,DL_MobileNetV3_Edge,54.88442600856494,Meso,Meso,0.5178329380013643,Storage_Azure_Blob_Hot,Communication_V2X_RSU,Deployment_Jetson_AGX_Orin,2,67,75517853.12974772,0.0641084564696377,9.009416753248875,0.2556269115386479,134.8326745473892,0.00013921510502260323,0.9358915435303623,7183.128582474136,0.8199918473143991,7551785.3129747715,37758.92656487386,0.13483267454738918,False,65517853.12974772,0.6252171993255615
20,RandomSearchBaseline,MMS_Leica_TRK300,DL_FasterRCNN_FPN,33.18031009184503,Micro,Micro,0.49163733226876505,Storage_Azure_Blob_Hot,Communication_LoRaWAN_Gateway,Deployment_Jetson_OrinNano,4,66,4118676.664815021,0.040000000000000036,400.0,71.80669376554614,2356.8834116538046,0.00016520793145703025,0.96,6052.978154139621,0.6909792413401394,411867.6664815021,2059.3383324075107,2.3568834116538047,False,200.0,0.6252171993255615
21,RandomSearchBaseline,IoT_Professional_Network,DL_UNet_Standard,10.0,Macro,Micro,0.5051484208465004,Storage_PostgreSQL_PostGIS,Communication_4G_Rural,Deployment_Jetson_OrinNano,5,342,2109626.1466879263,0.06389092098256444,16.05894,0.4016994324178754,163.2668135760234,0.00017939254529016605,0.9361090790174356,5574.367643775318,0.6363433383305158,210962.61466879264,1054.8130733439632,0.1632668135760234,True,0.0,0.6252171993255615
22,RandomSearchBaseline,TLS_Leica_RTC360,DL_SAM_Detectron2,43.08811549538694,Macro,Macro,0.6839255731840507,Storage_PostgreSQL_PostGIS,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,1,36,20469609.974549875,0.28125937132162526,348.90790807223397,500.0,1542.2725321803641,0.00019580807040432132,0.7187406286783747,5107.04179830338,0.5829956390757284,2046960.9974549874,10234.804987274936,1.542272532180364,False,10469609.974549875,0.6252171993255615
23,RandomSearchBaseline,MMS_ZF_Profiler9020C,DL_MaskRCNN_ResNet50,57.769263153914814,Meso,Macro,0.43005725541894424,Storage_PostgreSQL_PostGIS,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,8,166,2151644.797951737,0.05632334120673499,219.49154899189398,35.78902469390365,2374.498143443364,0.00015268742632837802,0.943676658793265,6549.327760947026,0.7476401553592495,215164.47979517368,1075.8223989758685,2.374498143443364,False,19.49154899189398,0.6252171993255615
24,RandomSearchBaseline,MMS_Leica_TRK300,DL_YOLOv5s_Optimized,10.0,Macro,Micro,0.5144220589701443,Storage_PostgreSQL_PostGIS,Communication_5G_SmallCell,Deployment_Jetson_AGX_Orin,3,365,1137109.4687499998,0.05696137563646786,193.85731578947366,11.685801670338194,1750.21638,0.00016326418214485986,0.9430386243635321,6125.042167012035,0.6992057268278579,113710.94687499998,568.554734375,1.7502163800000001,True,0.0,0.6252171993255615
25,RandomSearchBaseline,UAV_DJI_L2,Traditional_Morphology,22.505881265458562,Micro,Micro,0.5503789124380729,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,47,4863853.858779324,0.05270684555466498,400.0,40.838147326660604,468.6673915792689,0.0003164988394728842,0.947293154445335,3159.569247285263,0.3606814209229752,486385.3858779324,2431.9269293896623,0.4686673915792689,False,200.0,0.6252171993255615
26,RandomSearchBaseline,MMS_Basic_Camera,ML_RandomForest_Fast,29.773148317393385,Meso,Meso,0.4844012566968918,Storage_PostgreSQL_PostGIS,Communication_LoRaWAN_Gateway,Deployment_Jetson_OrinNano,2,82,545563.1653281467,0.05036428166757456,400.0,32.239125733685185,858.3304719695103,0.00022789568322722825,0.9496357183324254,4387.972540063116,0.5009101073131411,54556.316532814664,272.7815826640733,0.8583304719695103,False,200.0,0.6252171993255615
27,RandomSearchBaseline,UAV_DJI_L2,Traditional_Otsu_Enhanced,80.1529786694196,Meso,Macro,0.5288544287581098,Storage_AWS_S3_Standard,Communication_4G_Rural,Deployment_Cloud_GPU_A4000,4,233,4592995.36290416,0.11262523419686699,400.0,9.153042080844292,181.9963800826979,0.00031749299151966786,0.887374765803133,3149.675825011251,0.35955203481863596,459299.536290416,2296.49768145208,0.1819963800826979,False,200.0,0.6252171993255615
28,RandomSearchBaseline,UAV_DJI_L2,DL_EfficientNet_B0,19.069447498481154,Meso,Meso,0.5817620717303169,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,3,94,4089887.9625682496,0.07622959523957518,400.0,20.419073663330302,252.11584181209173,0.0003433399147638514,0.9237704047604248,2912.565527628206,0.3324846492726262,408988.796256825,2044.943981284125,0.25211584181209173,False,200.0,0.6252171993255615
29,RandomSearchBaseline,FOS_Basic_FBG,DL_MaskRCNN_ResNet50,56.958105806094785,Meso,Meso,0.5291573474037908,Storage_PostgreSQL_PostGIS,Communication_LoRaWAN_Gateway,Deployment_Jetson_OrinNano,4,38,74132615.00488174,0.061959133401971456,228.68502570735183,0.36518130219806855,134.88631445921428,0.00014699782179955216,0.9380408665980285,6802.821890542099,0.7765778413860843,7413261.500488174,37066.30750244087,0.13488631445921428,False,64132615.00488174,0.6252171993255615
30,RandomSearchBaseline,UAV_Basic_Photogrammetry,DL_SAM_Detectron2,62.5196888527269,Meso,Meso,0.6478297851110912,Storage_PostgreSQL_PostGIS,Communication_V2X_RSU,Deployment_Jetson_AGX_Orin,4,36,11870709.716035169,0.15327930673182288,400.0,345.5697137466908,510.2291451566767,0.0005412947322644511,0.8467206932681771,1847.4223752679106,0.2108929652132318,1187070.971603517,5935.354858017585,0.5102291451566767,False,1870709.7160351686,0.6252171993255615
31,RandomSearchBaseline,UAV_Basic_Photogrammetry,DL_YOLOv8_SOTA,55.50124204023716,Meso,Meso,0.6039024259654269,Storage_OnPrem_Enterprise,Communication_LoRaWAN_Gateway,Deployment_Jetson_AGX_Orin,2,70,4198722.161689536,0.053362957049153725,400.0,124.40509694880868,293.56064844386157,0.0005695072918216392,0.9466370429508463,1755.9037686793733,0.2004456356939924,419872.2161689536,2099.361080844768,0.2935606484438616,False,200.0,0.6252171993255615
32,RandomSearchBaseline,MMS_Leica_TRK300,ML_SVM_Optimized,40.027398249541434,Macro,Macro,0.39135361421764325,Storage_PostgreSQL_PostGIS,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,9,160,1433582.9372673598,0.06623973888931489,210.8312598422494,38.506339531774124,1876.2114652075177,0.00015343279465114573,0.9337602611106851,6517.511476432804,0.7440081594101374,143358.29372673598,716.7914686336799,1.8762114652075177,False,10.831259842249409,0.6252171993255615
33,RandomSearchBaseline,IoT_LoRaWAN_Sensor,DL_RetinaNet_Focal,27.479693385175516,Meso,Meso,0.618972677869421,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,5,39,3773720.1463715076,0.07776691107233413,9.644084404716855,0.4016994324178754,100.0,0.00021781520115334103,0.9222330889276659,4591.047799717174,0.5240922145795861,377372.01463715074,1886.8600731857537,0.1,True,0.0,0.6252171993255615
34,RandomSearchBaseline,UAV_Riegl_miniVUX3,DL_YOLOv5s_Optimized,10.0,Micro,Micro,0.3770461858769921,Storage_Hybrid_Tiered,Communication_4G_Rural,Deployment_Jetson_OrinNano,5,290,2676789.166082509,0.040000000000000036,400.0,7.02204467588719,901.5909307586207,0.00014083782515649857,0.96,7100.365252650011,0.810543978613015,267678.9166082509,1338.3945830412545,0.9015909307586207,False,200.0,0.6252171993255615
35,RandomSearchBaseline,UAV_Professional_Camera,DL_EfficientNet_B0,85.32069216948445,Micro,Macro,0.6201000124470376,Storage_Azure_Blob_Hot,Communication_4G_Rural,Deployment_Intel_NUC_Extreme,3,53,9665219.857681416,0.049439438308310546,400.0,127.31822169205067,638.1143854663499,0.00041916698243302426,0.9505605616916895,2385.6840875098815,0.27233836615409607,966521.9857681416,4832.609928840708,0.6381143854663499,False,200.0,0.6252171993255615
36,RandomSearchBaseline,MMS_Riegl_VMX2HA,DL_RetinaNet_Focal,29.859685012518362,Meso,Meso,0.5172526769505733,Storage_PostgreSQL_PostGIS,Communication_LoRaWAN_Gateway,Deployment_Jetson_OrinNano,5,77,1963431.0530232463,0.05851132637463852,400.0,58.224970544748565,2881.035801058734,0.0001664422662439966,0.9414886736253615,6008.0893066791505,0.6858549436848346,196343.10530232463,981.7155265116231,2.881035801058734,False,200.0,0.6252171993255615
37,RandomSearchBaseline,UAV_Riegl_miniVUX3,Traditional_Morphology,28.160389964714984,Micro,Meso,0.604009475661119,Storage_AWS_S3_Glacier,Communication_5G_SmallCell,Deployment_Jetson_AGX_Orin,2,99,1467344.5714360147,0.08106444247643119,400.0,13.089761884344352,1011.999533518441,0.00029638971964134184,0.9189355575235688,3373.9361851351987,0.38515253254968024,146734.45714360147,733.6722857180073,1.011999533518441,False,200.0,0.6252171993255615
38,RandomSearchBaseline,Camera_Basler_ace2Pro,DL_AttentionUNet_Crack,14.905028349216604,Meso,Micro,0.6676626280804966,Storage_Hybrid_Tiered,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,9,167,1281925.9818820606,0.05535657347650835,71.95625852172729,7.905493145958758,117.50726555635617,0.00011154610269967157,0.9446434265234916,8964.903083099329,1.0233907629108823,128192.59818820606,640.9629909410303,0.11750726555635617,True,0.0,0.6252171993255615
39,RandomSearchBaseline,FOS_Luna_ODiSI,DL_SAM_Detectron2,23.061722919854475,Macro,Micro,0.6598207556712529,Storage_OnPrem_Enterprise,Communication_4G_Rural,Deployment_Intel_NUC_Extreme,5,148,152377981.85566828,0.180859114824775,10.3633746252865,0.4016994324178754,317.5334887487562,0.00013062355279370422,0.819140885175225,7655.587209293835,0.8739254805129949,15237798.185566828,76188.99092783414,0.3175334887487562,False,142377981.85566828,0.6252171993255615
40,RandomSearchBaseline,FOS_Basic_FBG,Hybrid_CNN_SVM,49.99555169331862,Meso,Meso,0.5581079462628873,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,2,56,75827029.38198662,0.05387663042884927,8.004086385016171,0.2556269115386479,134.83448609329065,0.00012250642154921387,0.9461233695711507,8162.837403574597,0.9318307538327166,7582702.938198661,37913.51469099331,0.13483448609329066,False,65827029.38198662,0.6252171993255615
41,RandomSearchBaseline,MMS_Leica_TRK300,DL_YOLOv7_Standard,51.48759003475713,Meso,Meso,0.5917946520639231,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,3,75,4405680.872615349,0.05721328280527793,228.4407375136929,56.87090146231254,2239.2449758183607,0.00014540286323090938,0.9427867171947221,6877.443660871614,0.7850963083186774,440568.0872615349,2202.8404363076743,2.2392449758183606,False,28.44073751369291,0.6252171993255615
42,RandomSearchBaseline,FOS_Basic_FBG,DL_RetinaNet_Focal,56.824760326651216,Macro,Micro,0.4953133172139388,Storage_Azure_Blob_Hot,Communication_5G_SmallCell,Deployment_Jetson_OrinNano,1,103,75513691.60668154,0.05851452811043467,7.769718249635729,0.18259065109903427,134.78387595427674,0.00014470800393655476,0.9414854718895653,6910.46778890293,0.7888661859478231,7551369.160668154,37756.84580334077,0.13478387595427674,False,65513691.60668154,0.6252171993255615
43,RandomSearchBaseline,Vehicle_Smartphone_System,DL_EfficientNet_B0,52.220736700168025,Micro,Meso,0.7841875636266568,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Cloud_GPU_A4000,1,27,3348467.1107205525,0.07596052517667995,71.22985895523138,9.215192366578421,529.6837700378401,0.0005676721494601812,0.92403947482332,1761.580167268967,0.20109362640056702,334846.7110720553,1674.2335553602763,0.5296837700378401,True,0.0,0.6252171993255615
44,RandomSearchBaseline,UAV_Professional_Camera,DL_MaskRCNN_ResNet50,71.88985442494833,Macro,Meso,0.108582115980541,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,2,305,2304872.3714417447,0.040000000000000036,400.0,17.207672221402834,144.98765869590375,0.00017149478719630126,0.96,5831.081027876092,0.6656485191639374,230487.23714417446,1152.4361857208723,0.14498765869590374,False,200.0,0.6252171993255615
45,RandomSearchBaseline,Camera_Basler_ace2Pro,DL_YOLOv7_Standard,42.13261777030912,Micro,Micro,0.5641069665574223,Storage_Azure_Blob_Hot,Communication_LoRaWAN_Gateway,Deployment_Jetson_AGX_Orin,5,32,4288431.811520902,0.040000000000000036,400.0,34.909593531553455,661.7597378849134,0.0002013028777268143,0.96,4967.638869808349,0.5670820627635101,428843.18115209026,2144.2159057604513,0.6617597378849134,False,200.0,0.6252171993255615
46,RandomSearchBaseline,MMS_Leica_TRK300,DL_RetinaNet_Focal,10.056086490656915,Meso,Micro,0.5327451759817684,Storage_Azure_Blob_Hot,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,9,162,3871298.5503591453,0.046011314746904675,204.0834898487513,38.030952623974436,1844.0166209560982,0.00015426428619471158,0.9539886852530953,6482.381792100637,0.7399979214726754,387129.8550359145,1935.6492751795727,1.8440166209560982,False,4.083489848751299,0.6252171993255615
47,RandomSearchBaseline,MMS_Riegl_VMX2HA,DL_YOLOv5s_Optimized,15.963993733469355,Macro,Micro,0.6772279231886296,Storage_PostgreSQL_PostGIS,Communication_4G_Rural,Deployment_Jetson_AGX_Orin,2,319,2370331.5051273294,0.08961733658488258,264.5697359419569,8.943647513143196,2517.2813575604014,0.00016009229695242673,0.9103826634151174,6246.396728864234,0.7130589873132688,237033.15051273294,1185.1657525636647,2.5172813575604014,False,64.56973594195688,0.6252171993255615
48,RandomSearchBaseline,Vehicle_Smartphone_System,Edge_TinyYOLO_v4,34.39023696773083,Meso,Meso,0.4659575516316574,Storage_OnPrem_Enterprise,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,4,30,1396397.209736053,0.063439504818678,66.31497277503524,16.587346259841162,476.7945769339978,0.0005541894691065564,0.936560495181322,1804.4370305559264,0.20598596239222905,139639.7209736053,698.1986048680265,0.4767945769339978,True,0.0,0.6252171993255615
49,RandomSearchBaseline,MMS_Basic_Camera,ML_XGBoost_Tuned,45.50940310651867,Micro,Micro,0.6548771984973067,Storage_Azure_Blob_Hot,Communication_LoRaWAN_Gateway,Deployment_Cloud_GPU_A4000,4,8,5543746.999793361,0.040000000000000036,400.0,472.0729125289616,4049.4604907328803,0.0002043748960078109,0.96,4892.968850546995,0.5585580879619857,554374.6999793361,2771.8734998966806,4.04946049073288,False,200.0,0.6252171993255615
50,RandomSearchBaseline,IoT_LoRaWAN_Sensor,DL_YOLOv5s_Optimized,10.0,Macro,Micro,0.5250713106310557,Storage_AWS_S3_Standard,Communication_V2X_RSU,Deployment_Jetson_AGX_Orin,4,323,3392201.845281231,0.05870199491196948,16.107921333333334,0.36518130219806855,100.0,0.00022597309589018314,0.9412980050880305,4425.305570385128,0.5051718687654255,339220.1845281231,1696.1009226406156,0.1,True,0.0,0.6252171993255615
51,RandomSearchBaseline,FOS_Basic_FBG,DL_MobileNetV3_Edge,47.9966215649595,Meso,Meso,0.6574199417481836,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,2,71,75816052.13845327,0.09641223123771037,8.092271791553177,0.2556269115386479,134.8150561102077,0.00012754843835593654,0.9035877687622896,7840.158710602172,0.8949952865984214,7581605.2138453275,37908.02606922664,0.1348150561102077,False,65816052.138453275,0.6252171993255615
52,RandomSearchBaseline,TLS_Leica_RTC360,DL_FasterRCNN_FPN,76.54883216288589,Macro,Micro,0.5975182187001966,Storage_Google_Cloud,Communication_5G_SmallCell,Deployment_Cloud_GPU_A4000,7,11,172833324.50913253,0.07308833411595195,400.0,500.0,5939.368752410605,9.56551253613258e-05,0.926911665884048,10454.222878519258,1.19340443818713,17283332.450913254,86416.66225456627,5.939368752410605,False,162833324.50913253,0.6252171993255615
53,RandomSearchBaseline,MMS_Leica_TRK300,DL_AttentionUNet_Crack,31.38925270245376,Macro,Meso,0.33915492089512445,Storage_OnPrem_Enterprise,Communication_LoRaWAN_Gateway,Deployment_Cloud_H100,8,69,3085450.5283001275,0.042187210383392126,400.0,89.29006268237475,2084.1403597962412,0.0001618721938026192,0.9578127896166079,6177.713271862875,0.7052184100300086,308545.05283001275,1542.7252641500638,2.0841403597962413,False,200.0,0.6252171993255615
54,RandomSearchBaseline,MMS_Leica_TRK300,DL_MobileNetV3_Edge,10.0,Meso,Micro,0.6406766151150161,Storage_Hybrid_Tiered,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,9,153,1956753.49038671,0.06991666514068329,203.98263157894738,40.268067484208224,1842.7389372549019,7.96527563200238e-05,0.9300833348593167,12554.493355914306,1.43316134199935,195675.349038671,978.376745193355,1.842738937254902,False,3.9826315789473767,0.6252171993255615
55,RandomSearchBaseline,IoT_LoRaWAN_Sensor,Traditional_Canny_Optimized,44.318076994005885,Meso,Meso,0.5608916251612666,Storage_OnPrem_Enterprise,Communication_V2X_RSU,Deployment_Jetson_OrinNano,2,85,752501.4951222986,0.10838689387120282,9.208242319374033,0.2556269115386479,100.0,0.00022692547578993143,0.8916131061287972,4406.73307621801,0.5030517210294532,75250.14951222987,376.25074756114935,0.1,True,0.0,0.6252171993255615
56,RandomSearchBaseline,MMS_Riegl_VMX2HA,DL_YOLOv5s_Optimized,10.0,Macro,Micro,0.45731207304722554,Storage_Hybrid_Tiered,Communication_5G_SmallCell,Deployment_Jetson_AGX_Orin,5,365,1904575.472428109,0.04842677486685154,175.79385062656644,12.283075977933255,2498.734928,8.184187638044885e-05,0.9515732251331485,12218.683688915145,1.3948269051272997,190457.5472428109,952.2877362140545,2.4987349279999997,True,0.0,0.6252171993255615
57,RandomSearchBaseline,UAV_ROCK_R3Pro,DL_RetinaNet_Focal,52.86315777280531,Macro,Macro,0.8220431753753855,Storage_AWS_S3_Glacier,Communication_5G_SmallCell,Deployment_Cloud_GPU_A4000,1,238,762583.1513504399,0.21785911994540297,400.0,3.466957340795989,249.10048581364654,0.0003408721204683714,0.782140880054597,2933.6514779383,0.3348917212258333,76258.31513504399,381.2915756752199,0.24910048581364655,False,200.0,0.6252171993255615
58,RandomSearchBaseline,UAV_Basic_Photogrammetry,DL_UNet_Standard,29.47884735897449,Meso,Meso,0.569228282178823,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,2,53,7594239.871926341,0.06963464460443303,400.0,164.30861861163413,327.07062136574046,0.0005482485905629381,0.930365355395567,1823.9900972170426,0.20821804762751628,759423.9871926341,3797.1199359631705,0.32707062136574044,False,200.0,0.6252171993255615
