solution_id,method,sensor,algorithm,data_rate_Hz,geometric_LOD,condition_LOD,detection_threshold,storage,communication,deployment,crew_size,inspection_cycle_days,f1_total_cost_USD,f2_one_minus_recall,f3_latency_seconds,f4_traffic_disruption_hours,f5_carbon_emissions_kgCO2e_year,f6_system_reliability_inverse_MTBF,detection_recall,system_MTBF_hours,system_MTBF_years,annual_cost_USD,cost_per_km_year,carbon_footprint_tons_CO2_year,is_feasible,constraint_violation,time_seconds
11,RandomSearchBaseline,UAV_YellowScan_Vx20,Hybrid_CNN_SVM,25.64843623925738,Meso,Meso,0.515354730072297,Storage_Google_Cloud,Communication_5G_SmallCell,Deployment_Jetson_AGX_Orin,2,20,6250613.375400447,0.04770058614219275,400.0,46.65191135580325,1212.4031510746586,0.00033046947987997225,0.9522994138578073,3025.9980448518386,0.3454335667639085,625061.3375400447,3125.3066877002234,1.2124031510746587,False,200.0,0.7422361373901367
12,RandomSearchBaseline,UAV_YellowScan_Vx20,DL_MobileNetV3_Edge,28.45173786867134,Meso,Meso,0.6304490401720635,Storage_Google_Cloud,Communication_5G_SmallCell,Deployment_Jetson_AGX_Orin,3,60,4425140.28442013,0.08958987450637468,400.0,19.993676295344255,600.8705786535314,0.0003240959715725397,0.9104101254936253,3085.5057998651437,0.35222668948232233,442514.02844201296,2212.5701422100647,0.6008705786535314,False,200.0,0.7422361373901367
13,RandomSearchBaseline,IoT_Professional_Network,DL_YOLOv8_SOTA,50.70204498051516,Meso,Meso,0.5519590547655137,Storage_Google_Cloud,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,3,48,48100488.1604584,0.04708222580307264,8.07361327883128,0.3286631719782617,163.8300126549049,0.00017392888719492902,0.9529177741969274,5749.476214835206,0.6563329012368956,4810048.81604584,24050.2440802292,0.16383001265490488,False,38100488.1604584,0.7422361373901367
14,RandomSearchBaseline,IoT_Professional_Network,DL_EfficientNet_B0,21.103289974710577,Meso,Meso,0.5026450882970124,Storage_Google_Cloud,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,3,7,48562210.9931128,0.0611075944261541,10.780763490966166,0.3286631719782617,164.8905764393427,0.00017392888719492902,0.9388924055738459,5749.476214835206,0.6563329012368956,4856221.09931128,24281.1054965564,0.1648905764393427,False,38562210.9931128,0.7422361373901367
15,RandomSearchBaseline,MMS_ZF_Profiler9020C,Edge_TinyYOLO_v4,36.584443176938265,Meso,Macro,0.5874859273716083,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,82,4779696.7078522835,0.10644854312957219,196.20828446644862,50.15835168169987,2554.102466961911,0.00014825374042389184,0.8935514568704278,6745.1923785583285,0.7699991299724119,477969.6707852284,2389.848353926142,2.554102466961911,True,0.0,0.7422361373901367
16,RandomSearchBaseline,IoT_Professional_Network,ML_SVM_Optimized,23.93187672506258,Meso,Macro,0.6097521842202316,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,1,77,47957397.7803307,0.0838812838507973,10.18788174542209,0.18259065109903427,163.3980985194937,0.00016665160185156793,0.9161187161492027,6000.542382368895,0.6849934226448511,4795739.77803307,23978.698890165353,0.1633980985194937,False,37957397.7803307,0.7422361373901367
17,RandomSearchBaseline,UAV_Riegl_miniVUX3,DL_UNet_Standard,63.05486150469023,Macro,Macro,0.5180268960668183,Storage_AWS_S3_Standard,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,2,40,6534278.56356133,0.09874979223289115,400.0,32.39716066375226,1328.4955442477149,0.0003105825075471795,0.9012502077671088,3219.7563471860803,0.36755209442763476,653427.856356133,3267.139281780665,1.3284955442477149,False,200.0,0.7422361373901367
18,RandomSearchBaseline,UAV_ROCK_R3Pro,ML_SVM_Optimized,48.197561211275605,Meso,Meso,0.5558284648416729,Storage_AWS_S3_Standard,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,37,5707347.71313861,0.059944791699820255,400.0,40.14174391343247,732.3179299438356,0.00031865852173880503,0.9400552083001797,3138.1555231705697,0.3582369318687865,570734.771313861,2853.673856569305,0.7323179299438356,False,200.0,0.7422361373901367
19,RandomSearchBaseline,UAV_YellowScan_Vx20,ML_SVM_Optimized,45.026540162598906,Meso,Macro,0.70332954292933,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,107,2380638.7395873275,0.10812757016293006,400.0,11.21140726841734,450.3836532042312,0.00013709041742147472,0.8918724298370699,7294.455869410414,0.8327004417135176,238063.87395873276,1190.3193697936638,0.45038365320423124,False,200.0,0.7422361373901367
20,RandomSearchBaseline,UAV_Professional_Camera,DL_EfficientNet_B0,75.68285172863636,Micro,Macro,0.5318704946489534,Storage_AWS_S3_Glacier,Communication_Fiber_Metro,Deployment_Cloud_GPU_A4000,5,3,1493728595.1069226,0.040202128310596,400.0,500.0,5041.057210574507,0.0004083983942960151,0.959797871689404,2448.5894508076362,0.2795193436995019,149372859.51069227,746864.2975534614,5.041057210574507,False,1483728595.1069226,0.7422361373901367
21,RandomSearchBaseline,Camera_FLIR_A700,DL_RetinaNet_Focal,21.41493505158125,Meso,Meso,0.4759933165941995,Storage_Hybrid_Tiered,Communication_V2X_RSU,Deployment_Cloud_GPU_A4000,7,44,2262555.4523412404,0.05205379507801211,400.0,29.754898729098173,381.03303111628185,0.0001132733374532221,0.9479462049219879,8828.202845289738,1.0077857129326184,226255.54523412403,1131.27772617062,0.38103303111628184,False,200.0,0.7422361373901367
22,RandomSearchBaseline,UAV_Basic_Photogrammetry,DL_MaskRCNN_ResNet50,44.32436547502832,Meso,Micro,0.6044925528552443,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,67,8469626.929785375,0.059719348012883255,400.0,167.11132425959377,276.56948574360933,0.0005229112746704672,0.9402806519871167,1912.3703168002808,0.21830711378998638,846962.6929785374,4234.813464892687,0.27656948574360934,False,200.0,0.7422361373901367
23,RandomSearchBaseline,UAV_YellowScan_Vx20,DL_YOLOv5s_Optimized,40.53068561112258,Micro,Micro,0.4735805748786517,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,61,4963559.358762536,0.040000000000000036,400.0,19.665911110174676,699.1374719065791,0.0003139539498515706,0.96,3185.180503296023,0.3636050802849341,496355.93587625364,2481.779679381268,0.699137471906579,False,200.0,0.7422361373901367
24,RandomSearchBaseline,UAV_Basic_Photogrammetry,ML_XGBoost_Tuned,41.46651221992924,Meso,Macro,0.6993455490376267,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,3,77,7379043.923781792,0.10698035568333919,400.0,145.40855487523095,243.8006978068117,0.0005203755235279048,0.8930196443166608,1921.689154825084,0.21937090808505524,737904.3923781791,3689.5219618908955,0.2438006978068117,False,200.0,0.7422361373901367
25,RandomSearchBaseline,IoT_Professional_Network,DL_EfficientNet_B0,33.26751592376222,Meso,Macro,0.5128712855233456,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,60,48135061.382563666,0.07576106332767063,9.036404287691555,0.3286631719782617,163.50838940019256,0.00016027809354413538,0.9242389366723294,6239.155819036695,0.7122323994334127,4813506.138256366,24067.53069128183,0.16350838940019255,False,38135061.382563666,0.7422361373901367
26,RandomSearchBaseline,MMS_ZF_Profiler9020C,Edge_TinyYOLO_v4,38.54104178222801,Meso,Macro,0.4617925844180891,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,3,79,4771538.895098524,0.07553477794730656,198.35869230312545,52.06309921391632,2586.192466233667,0.00015076000608805224,0.9244652220526934,6633.05889902886,0.7571985044553493,477153.8895098524,2385.769447549262,2.586192466233667,True,0.0,0.7422361373901367
27,RandomSearchBaseline,UAV_YellowScan_Vx20,DL_YOLOv8_SOTA,42.42123534107397,Meso,Macro,0.4004203589036581,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,135,4617667.927589093,0.040000000000000036,400.0,8.886078353486335,433.3027536788111,0.00030793891225758567,0.96,3247.397325231561,0.37070745721821474,461766.79275890935,2308.833963794547,0.4333027536788111,False,200.0,0.7422361373901367
28,RandomSearchBaseline,MMS_Trimble_MX50,DL_EfficientNet_B0,47.599033588968645,Meso,Macro,0.5486469831331416,Storage_Google_Cloud,Communication_V2X_RSU,Deployment_Cloud_H100,1,233,4729417.847570367,0.08362684688426014,400.0,9.387735467532607,1566.51593017478,0.00011340899589998364,0.9163731531157399,8817.642657571085,1.0065802120514937,472941.7847570367,2364.7089237851837,1.56651593017478,False,200.0,0.7422361373901367
29,RandomSearchBaseline,MMS_Trimble_MX50,DL_YOLOv5s_Optimized,19.141063251210184,Macro,Macro,0.5615480764147766,Storage_OnPrem_Enterprise,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,7,301,3180991.649078066,0.10290497800627707,190.82878909445856,18.893987196781577,1510.0283454325108,0.00018584691884259298,0.8970950219937229,5380.77255317303,0.6142434421430399,318099.1649078066,1590.495824539033,1.5100283454325107,False,121.0,0.7422361373901367
30,RandomSearchBaseline,UAV_Riegl_miniVUX3,Traditional_Otsu_Enhanced,51.06799797168972,Micro,Meso,0.2696823137345896,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Cloud_GPU_A4000,9,205,5507376.305684444,0.040000000000000036,400.0,11.739737662126258,967.4632772408561,8.170335667019156e-05,0.96,12239.399221217522,1.3971916919198084,550737.6305684444,2753.688152842222,0.9674632772408561,False,200.0,0.7422361373901367
31,RandomSearchBaseline,MMS_ZF_Profiler9020C,DL_MobileNetV3_Edge,23.24252455641132,Meso,Macro,0.777066059515769,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,2,108,4709506.037229714,0.15725419266854324,181.54479330361139,29.620261178287777,2368.808039150723,0.00015532621613371434,0.8427458073314568,6438.06322520043,0.7349387243379486,470950.6037229714,2354.753018614857,2.3688080391507227,True,0.0,0.7422361373901367
32,RandomSearchBaseline,IoT_LoRaWAN_Sensor,DL_AttentionUNet_Crack,75.52217174876822,Macro,Micro,0.803086091330459,Storage_Hybrid_Tiered,Communication_4G_Rural,Deployment_Intel_NUC_Extreme,7,136,6615832.138341325,0.10355328116470008,7.413140000517761,0.4747356928574892,11.150747758100971,0.00015640802920543367,0.8964467188352999,6393.533663713344,0.7298554410631671,661583.2138341325,3307.9160691706625,0.011150747758100972,True,0.0,0.7422361373901367
33,RandomSearchBaseline,UAV_Riegl_miniVUX3,DL_YOLOv7_Standard,83.39981894184265,Meso,Meso,0.5851717158653497,Storage_Google_Cloud,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,2,111,4368368.261330935,0.04826941125164552,400.0,11.674652491442258,1099.7766483815867,0.0003268788038434758,0.9517305887483545,3059.23782222002,0.3492280618972626,436836.8261330935,2184.1841306654674,1.0997766483815867,False,200.0,0.7422361373901367
34,RandomSearchBaseline,TLS_Leica_RTC360,DL_EfficientNet_B0,17.159790981491433,Meso,Macro,0.7045996398548924,Storage_Google_Cloud,Communication_LoRaWAN_Gateway,Deployment_Jetson_AGX_Orin,2,160,8836469.763409615,0.12717165960336185,400.0,500.0,539.0999042679518,0.0002043850695076362,0.8728283403966381,4892.725297444676,0.5585302850964241,883646.9763409614,4418.234881704807,0.5390999042679518,False,200.0,0.7422361373901367
35,RandomSearchBaseline,MMS_ZF_Profiler9020C,Edge_TinyYOLO_v4,22.150402199243665,Meso,Macro,0.43169918184846245,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,2,12,6593611.68628584,0.06946721112786047,180.344491683691,266.58235060459003,4769.95291487736,0.00015281995046955395,0.9305327888721395,6543.648240477792,0.7469918082737205,659361.168628584,3296.80584314292,4.76995291487736,True,0.0,0.7422361373901367
36,RandomSearchBaseline,MMS_Trimble_MX50,Edge_TinyYOLO_v4,39.91849359386444,Meso,Macro,0.33239715266974185,Storage_Google_Cloud,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,2,19,4767286.495511061,0.05251020961700936,400.0,161.17259523732295,3203.300492062348,0.00020828906025373222,0.9474897903829906,4801.0202685720815,0.5480616744945298,476728.64955110603,2383.64324775553,3.203300492062348,False,200.0,0.7422361373901367
37,RandomSearchBaseline,UAV_Basic_Photogrammetry,Hybrid_CNN_SVM,45.64829770447971,Meso,Macro,0.6787863773584237,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,2,57,7436576.10412808,0.09082187446016521,400.0,152.7781892353791,319.4939091942696,0.000540700308092055,0.9091781255398348,1849.4533571261597,0.21112481245732417,743657.610412808,3718.28805206404,0.31949390919426957,False,200.0,0.7422361373901367
38,RandomSearchBaseline,MMS_ZF_Profiler9020C,Traditional_Otsu_Enhanced,47.19430569088682,Meso,Meso,0.5212409030829639,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,5,67,4854750.11931631,0.10562053870922983,163.2704791219936,75.02957415736864,2748.9248450745977,0.0001239189307970851,0.8943794612907702,8069.792029092642,0.9212091357411692,485475.01193163096,2427.375059658155,2.7489248450745976,True,0.0,0.7422361373901367
39,RandomSearchBaseline,UAV_Professional_Camera,DL_YOLOv7_Standard,59.14084077486821,Meso,Meso,0.5181122481193775,Storage_AWS_S3_Standard,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,3,87,7162808.016320514,0.04472923712175825,400.0,77.56167528366305,314.0044031404824,0.000423928887194929,0.9552707628782418,2358.886195788268,0.2692792460945512,716280.8016320514,3581.4040081602566,0.3140044031404824,False,200.0,0.7422361373901367
40,RandomSearchBaseline,MMS_ZF_Profiler9020C,ML_SVM_Optimized,49.96832427550519,Meso,Meso,0.6714144382905459,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,2,46,4729330.619209472,0.08273477250198114,179.43785037177312,69.54322189684957,3095.4235945700784,0.00015379297125681622,0.9172652274980189,6502.24774141412,0.7422657239057215,472933.0619209472,2364.665309604736,3.0954235945700783,True,0.0,0.7422361373901367
41,RandomSearchBaseline,FOS_Basic_FBG,Traditional_Otsu_Enhanced,38.28251556195216,Micro,Micro,0.3032902125252377,Storage_OnPrem_Enterprise,Communication_Fiber_Metro,Deployment_Cloud_H100,5,113,74829001.60095277,0.040000000000000036,12.614686075721044,0.4016994324178754,133.7641368447247,9.50885203877273e-05,0.96,10516.51656711514,1.2005155898533266,7482900.160095277,37414.50080047639,0.1337641368447247,False,64829001.600952774,0.7422361373901367
42,RandomSearchBaseline,Camera_Basler_ace2Pro,Traditional_Otsu_Enhanced,32.1065115798913,Meso,Meso,0.647080206660159,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,4,39,3735597.0287296893,0.14694578678689585,66.82435694555527,26.039790046846406,450.8589792097029,0.00015816550613955083,0.8530542132131042,6322.491069055797,0.7217455558282874,373559.7028729689,1867.7985143648446,0.4508589792097029,True,0.0,0.7422361373901367
43,RandomSearchBaseline,Camera_FLIR_A700,DL_RetinaNet_Focal,84.45997517111202,Macro,Macro,0.21826376621449128,Storage_Hybrid_Tiered,Communication_5G_SmallCell,Deployment_Jetson_OrinNano,9,229,1908899.5907646155,0.040000000000000036,77.79784349316505,5.717098445765591,126.12182688575311,0.00011524911021846854,0.96,8676.856577064931,0.9905087416740789,190889.95907646156,954.4497953823078,0.1261218268857531,False,49.0,0.7422361373901367
44,RandomSearchBaseline,Camera_FLIR_A700,DL_RetinaNet_Focal,12.017539405990497,Macro,Macro,0.24760578562040197,Storage_AWS_S3_Standard,Communication_5G_SmallCell,Deployment_Cloud_GPU_A4000,7,136,4018566.595068395,0.04800828905405685,72.12891764747246,9.626584882943531,158.52493152915835,0.0002010636476119533,0.9519917109459431,4973.549479864056,0.5677567899388192,401856.6595068395,2009.2832975341976,0.15852493152915836,True,0.0,0.7422361373901367
45,RandomSearchBaseline,MMS_Leica_TRK300,ML_RandomForest_Fast,10.0,Macro,Macro,0.3604649400292247,Storage_PostgreSQL_PostGIS,Communication_4G_Rural,Deployment_Jetson_OrinNano,6,151,2775537.3075615177,0.06246748960480819,237.39225,40.801419371416294,1840.9018676324504,0.00015468592748322594,0.9375325103951918,6464.71218339134,0.7379808428528927,277553.7307561518,1387.768653780759,1.8409018676324505,False,37.39224999999999,0.7422361373901367
46,RandomSearchBaseline,Vehicle_Smartphone_System,DL_FasterRCNN_FPN,81.07874026364942,Meso,Micro,0.7037948943859057,Storage_AWS_S3_Standard,Communication_V2X_RSU,Deployment_Jetson_OrinNano,9,199,3817559.5024276064,0.06635922192375121,153.70557596786503,3.2507864529336943,88.52388484179752,0.0005529869776264874,0.9336407780762488,1808.3608483732608,0.20643388680060054,381755.95024276065,1908.7797512138031,0.08852388484179753,False,19.0,0.7422361373901367
47,RandomSearchBaseline,Vehicle_Accelerometer_Pro,DL_EfficientNet_B0,33.63578145164474,Meso,Meso,0.5008001330970758,Storage_Google_Cloud,Communication_LoRaWAN_Gateway,Deployment_Jetson_OrinNano,2,47,3022953.0214359425,0.06079081040016421,400.0,7.058445216953682,344.6675244521144,0.00047281556355096367,0.9392091895998358,2114.9896007858724,0.24143716903948315,302295.30214359425,1511.4765107179712,0.3446675244521144,False,200.0,0.7422361373901367
48,RandomSearchBaseline,MMS_ZF_Profiler9020C,ML_RandomForest_Fast,81.75388667440215,Macro,Micro,0.8206347704746901,Storage_Azure_Blob_Hot,Communication_LoRaWAN_Gateway,Deployment_Cloud_GPU_A4000,3,162,4210835.702922887,0.12058891237628133,400.0,25.388795295675237,2282.117779475681,0.00015762832066534515,0.8794110876237187,6344.0376436101415,0.7242052104577787,421083.5702922887,2105.4178514614437,2.282117779475681,False,200.0,0.7422361373901367
49,RandomSearchBaseline,MMS_Leica_TRK300,DL_UNet_Standard,55.88468669509174,Meso,Meso,0.5541454742344261,Storage_AWS_S3_Glacier,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,6,309,2986453.140465131,0.06494971152027051,232.06522304617985,19.938557686355534,1763.037963503738,0.00014311975820807834,0.9350502884797295,6987.155460017787,0.7976204863034003,298645.3140465131,1493.2265702325656,1.7630379635037379,False,129.0,0.7422361373901367
50,RandomSearchBaseline,MMS_ZF_Profiler9020C,DL_YOLOv8_SOTA,41.81906612575036,Meso,Macro,0.5339710064173466,Storage_Hybrid_Tiered,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,3,34,3091081.964875432,0.05426479319559607,400.0,120.9701422911585,3057.888034900035,8.353639044338396e-05,0.9457352068044039,11970.830852187,1.366533202304452,309108.19648754323,1545.5409824377161,3.057888034900035,False,200.0,0.7422361373901367
51,RandomSearchBaseline,UAV_YellowScan_Vx20,DL_YOLOv8_Nano,43.537525891204766,Meso,Meso,0.8380529154156025,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Cloud_GPU_A4000,3,7,15829979.696891759,0.11964025564937408,400.0,171.37436824580791,2939.7819173785188,0.00011337500153578019,0.8803597443506259,8820.286539836638,1.0068820250955066,1582997.969689176,7914.98984844588,2.939781917378519,False,5829979.696891759,0.7422361373901367
52,RandomSearchBaseline,Vehicle_Smartphone_System,Traditional_Morphology,99.80578367466515,Macro,Micro,0.6244974009988223,Storage_AWS_S3_Glacier,Communication_4G_Rural,Deployment_Cloud_GPU_A4000,4,18,1509837.1772261653,0.12836010774519357,78.00192870611627,27.645577099735267,773.8070770034575,0.0005233801408999678,0.8716398922548064,1910.6571339915,0.2181115449761986,150983.71772261654,754.9185886130826,0.7738070770034575,True,0.0,0.7422361373901367
53,RandomSearchBaseline,IoT_Professional_Network,ML_SVM_Optimized,98.75437757400341,Micro,Micro,0.5868735111006939,Storage_Hybrid_Tiered,Communication_LoRaWAN_Gateway,Deployment_Cloud_GPU_A4000,5,115,45851926.800288446,0.040000000000000036,400.0,0.4016994324178754,161.44397908128207,0.00011044157308841987,0.96,9054.561357971575,1.0336257257958419,4585192.680028845,22925.963400144225,0.16144397908128208,False,35851926.800288446,0.7422361373901367
54,RandomSearchBaseline,UAV_Professional_Camera,DL_MaskRCNN_ResNet50,37.49393156963433,Meso,Meso,0.4743005258170625,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,2,86,6980011.75496222,0.054831497388047934,400.0,61.02720962241705,288.4827572869828,0.0004216936186582906,0.9451685026119521,2371.389928028117,0.27070661278859787,698001.175496222,3490.00587748111,0.2884827572869828,False,200.0,0.7422361373901367
55,RandomSearchBaseline,IoT_LoRaWAN_Sensor,DL_UNet_Standard,63.5471934570589,Macro,Micro,0.8206634098875807,Storage_Hybrid_Tiered,Communication_4G_Rural,Deployment_Jetson_AGX_Orin,8,190,6753253.667576341,0.14115307830809665,7.6485430503777,0.4747356928574892,11.141303088587284,0.00015690928233826575,0.8588469216919034,6373.109258407004,0.727523887946005,675325.3667576341,3376.6268337881706,0.011141303088587283,False,10.0,0.7422361373901367
56,RandomSearchBaseline,UAV_Professional_Camera,DL_UNet_Standard,63.16956218672835,Meso,Meso,0.6888019277768926,Storage_AWS_S3_Standard,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,2,52,8255674.488642738,0.09116918259105977,400.0,100.92961591399742,468.96538330335983,0.0004353444123090843,0.9088308174089402,2297.031894117946,0.2622182527531902,825567.4488642738,4127.837244321369,0.46896538330335985,False,200.0,0.7422361373901367
57,RandomSearchBaseline,MMS_Riegl_VMX2HA,DL_SAM_Detectron2,97.81227326631667,Macro,Micro,0.49368780650003985,Storage_Azure_Blob_Hot,Communication_4G_Rural,Deployment_Jetson_OrinNano,4,13,10333317.39820774,0.09552229784984712,400.0,313.51907216403066,6368.89660313358,0.00015482433357343235,0.9044777021501529,6458.933017307033,0.7373211206971498,1033331.7398207741,5166.65869910387,6.368896603133581,False,333317.39820774086,0.7422361373901367
58,RandomSearchBaseline,IoT_LoRaWAN_Sensor,DL_AttentionUNet_Crack,45.099290155946086,Macro,Macro,0.6871300054670275,Storage_AWS_S3_Glacier,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,71,5584647.519765868,0.1325486152889117,8.22032384428029,0.3286631719782617,11.130645585239725,0.00021180016355935605,0.8674513847110883,4721.431670281758,0.5389762180686938,558464.7519765868,2792.3237598829337,0.011130645585239725,True,0.0,0.7422361373901367
